x,y,z
89.6154803798,-28.3211969093,826.285832013
89.5997870586,-28.2627086114,826.266696951
89.5841062631,-28.2042187398,826.2475849
89.5684379493,-28.1457272986,826.228495939
89.5527820733,-28.087234292,826.209430145
89.5371385915,-28.0287397241,826.190387599
89.5215074602,-27.970243599,826.171368378
89.505888636,-27.9117459208,826.152372562
89.4902820756,-27.8532466937,826.133400228
89.4746877359,-27.7947459217,826.114451454
89.4591055738,-27.7362436089,826.09552632
89.4435355465,-27.6777397594,826.076624902
89.4279776113,-27.6192343773,826.05774728
89.4124317256,-27.5607274666,826.038893531
89.3968978469,-27.5022190314,826.020063732
89.3813759328,-27.4437090758,826.001257962
89.3658659413,-27.3851976038,825.982476298
89.3503678303,-27.3266846193,825.963718817
89.3348815578,-27.2681701265,825.944985597
89.3194070821,-27.2096541294,825.926276715
89.3039443616,-27.1511366319,825.907592249
89.2884933546,-27.0926176381,825.888932274
89.2730540199,-27.0340971519,825.870296869
89.2576263163,-26.9755751774,825.85168611
89.2422102025,-26.9170517185,825.833100074
89.2268056376,-26.8585267793,825.814538837
89.2114125808,-26.8000003635,825.796002476
89.1960309913,-26.7414724753,825.777491067
89.1806608286,-26.6829431186,825.759004686
89.1653020521,-26.6244122972,825.74054341
89.1499546215,-26.5658800152,825.722107315
89.1346184967,-26.5073462765,825.703696477
89.1192936374,-26.4488110849,825.685310971
89.1039800038,-26.3902744444,825.666950874
89.0886775557,-26.331736359,825.64861626
89.073386254,-26.2731968324,825.630307206
89.0581060589,-26.2146558686,825.612023787
89.0428369307,-26.1561134716,825.593766077
89.0275788303,-26.097569645,825.575534153
89.0123317183,-26.0390243929,825.55732809
88.9970955557,-25.980477719,825.539147961
88.9818703035,-25.9219296273,825.520993843
88.9666559229,-25.8633801216,825.502865809
88.951452375,-25.8048292058,825.484763935
88.9362596212,-25.7462768836,825.466688294
88.9210776232,-25.6877231589,825.448638962
88.9059063423,-25.6291680355,825.430616013
88.8907457405,-25.5706115172,825.41261952
88.8755957796,-25.5120536079,825.394649558
88.8604564214,-25.4534943114,825.3767062
88.8453276281,-25.3949336314,825.358789521
88.8302093619,-25.3363715718,825.340899593
88.8151015851,-25.2778081362,825.323036492
88.8000042601,-25.2192433286,825.305200289
88.7849173495,-25.1606771527,825.287391059
88.7698408158,-25.1021096121,825.269608875
88.7547746218,-25.0435407108,825.251853809
88.7397187305,-24.9849704525,825.234125935
88.7246731048,-24.9263988408,825.216425325
88.7096377078,-24.8678258796,825.198752052
88.6946125027,-24.8092515725,825.18110619
88.6795974528,-24.7506759233,825.16348781
88.6645925215,-24.6920989358,825.145896984
88.6495976724,-24.6335206136,825.128333785
88.634612869,-24.5749409604,825.110798286
88.6196380752,-24.5163599801,825.093290557
88.6046732548,-24.4577776761,825.075810671
88.5897183718,-24.3991940523,825.058358701
88.5747733902,-24.3406091124,825.040934716
88.5598382741,-24.2820228599,825.023538789
88.5449129879,-24.2234352987,825.006170992
88.529997496,-24.1648464323,824.988831395
88.5150917627,-24.1062562644,824.97152007
88.5001957528,-24.0476647987,824.954237088
88.4853094305,-23.9890720389,824.936982519
88.4704327614,-23.9304779885,824.919756435
88.4555657099,-23.8718826513,824.902558906
88.4407082411,-23.8132860308,824.885390002
88.42586032,-23.7546881307,824.868249794
88.4110219119,-23.6960889547,824.851138353
88.3961929821,-23.6374885063,824.834055748
88.3813734959,-23.5788867892,824.817002049
88.3665634189,-23.5202838069,824.799977327
88.3517627165,-23.4616795631,824.782981651
88.3369713547,-23.4030740614,824.76601509
88.322189299,-23.3444673053,824.749077715
88.3074165154,-23.2858592985,824.732169595
88.2926529699,-23.2272500446,824.715290798
88.2778986285,-23.168639547,824.698441394
88.2631534575,-23.1100278095,824.681621453
88.248417423,-23.0514148355,824.664831042
88.2336904915,-22.9928006287,824.648070231
88.2189726295,-22.9341851925,824.631339088
88.2042638033,-22.8755685306,824.614637682
88.1895639798,-22.8169506464,824.597966082
88.1748731257,-22.7583315436,824.581324354
88.1601912077,-22.6997112257,824.564712568
88.1455181928,-22.6410896962,824.548130791
88.1308540479,-22.5824669586,824.531579092
88.1161987403,-22.5238430165,824.515057537
88.1015522372,-22.4652178734,824.498566195
88.0869145056,-22.4065915328,824.482105133
88.0722855132,-22.3479639981,824.465674418
88.0576652273,-22.289335273,824.449274117
88.0430536154,-22.230705361,824.432904298
88.0284506453,-22.1720742654,824.416565027
88.0138562846,-22.1134419898,824.400256372
87.9992705012,-22.0548085378,824.383978398
87.9846932629,-21.9961739127,824.367731172
87.9701245379,-21.9375381181,824.351514761
87.955564294,-21.8789011574,824.335329231
87.9410124996,-21.8202630341,824.319174647
87.9264691228,-21.7616237517,824.303051077
87.9119341316,-21.7029833136,824.286958585
87.8974074952,-21.6443417233,824.270897238
87.8828891817,-21.5856989843,824.2548671
87.8683791596,-21.5270550999,824.238868238
87.8538773978,-21.4684100737,824.222900717
87.8393838648,-21.4097639091,824.206964601
87.8248985296,-21.3511166094,824.191059956
87.8104213611,-21.2924681783,824.175186847
87.7959523282,-21.2338186189,824.159345338
87.7814914001,-21.1751679349,824.143535495
87.7670385459,-21.1165161296,824.12775738
87.7525937349,-21.0578632064,824.11201106
87.7381569363,-20.9992091688,824.096296597
87.7237281196,-20.9405540201,824.080614057
87.7093072543,-20.8818977638,824.064963502
87.6948943099,-20.8232404032,824.049344996
87.6804892561,-20.7645819418,824.033758604
87.6660920626,-20.7059223829,824.018204389
87.6517026991,-20.6472617299,824.002682414
87.6373211356,-20.5885999863,823.987192742
87.6229473421,-20.5299371553,823.971735436
87.6085812885,-20.4712732405,823.95631056
87.5942229449,-20.412608245,823.940918175
87.5798722815,-20.3539421724,823.925558345
87.5655292687,-20.2952750259,823.910231132
87.5511938766,-20.236606809,823.894936598
87.5368660758,-20.177937525,823.879674806
87.5225458367,-20.1192671772,823.864445818
87.5082331299,-20.060595769,823.849249695
87.493927926,-20.0019233038,823.834086499
87.4796301956,-19.9432497848,823.818956293
87.4653399097,-19.8845752155,823.803859137
87.451057039,-19.8258995992,823.788795092
87.4367815544,-19.7672229391,823.773764221
87.422513427,-19.7085452387,823.758766583
87.4082526277,-19.6498665012,823.743802241
87.3939991279,-19.59118673,823.728871254
87.3797528986,-19.5325059284,823.713973683
87.3655139111,-19.4738240997,823.699109589
87.3512821368,-19.4151412472,823.684279032
87.3370575468,-19.3564573743,823.669482072
87.3228401132,-19.2977724841,823.654718769
87.3086298072,-19.2390865802,823.639989184
87.2944266006,-19.1803996656,823.625293375
87.2802304649,-19.1217117438,823.610631402
87.266041372,-19.063022818,823.596003326
87.2518592936,-19.0043328915,823.581409204
87.2376842017,-18.9456419676,823.566849097
87.2235160683,-18.8869500496,823.552323062
87.2093548653,-18.8282571408,823.53783116
87.1952005649,-18.7695632444,823.523373449
87.1810531393,-18.7108683637,823.508949987
87.1669125606,-18.6521725019,823.494560832
87.1527788012,-18.5934756624,823.480206043
87.1386518334,-18.5347778485,823.465885678
87.1245316298,-18.4760790633,823.451599795
87.1104181626,-18.4173793101,823.437348452
87.0963114046,-18.3586785922,823.423131706
87.0822113284,-18.2999769128,823.408949615
87.0681179065,-18.2412742752,823.394802236
87.0540311119,-18.1825706827,823.380689626
87.0399509172,-18.1238661384,823.366611842
87.0258772954,-18.0651606456,823.352568942
87.0118102194,-18.0064542076,823.338560981
86.9977496622,-17.9477468276,823.324588017
86.9836955968,-17.8890385087,823.310650106
86.9696479964,-17.8303292543,823.296747304
86.9556068342,-17.7716190676,823.282879667
86.9415720834,-17.7129079518,823.269047252
86.9275437173,-17.65419591,823.255250113
86.9135217093,-17.5954829457,823.241488307
86.8995060328,-17.5367690618,823.227761889
86.8854966613,-17.4780542617,823.214070915
86.8714935684,-17.4193385486,823.200415439
86.8574967275,-17.3606219256,823.186795517
86.8435061125,-17.301904396,823.173211203
86.829521697,-17.243185963,823.159662553
86.8155434548,-17.1844666297,823.14614962
86.8015713597,-17.1257463995,823.132672459
86.7876053856,-17.0670252753,823.119231125
86.7736455062,-17.0083032606,823.105825672
86.7596916961,-16.9495803584,823.092456153
86.7457439291,-16.8908565719,823.079122622
86.7318021792,-16.8321319043,823.065825133
86.7178664207,-16.7734063588,823.052563739
86.7039366277,-16.7146799386,823.039338494
86.6900127747,-16.6559526468,823.026149451
86.6760948358,-16.5972244866,823.012996662
86.6621827856,-16.5384954613,822.999880181
86.6482765984,-16.4797655739,822.98680006
86.6343762488,-16.4210348276,822.973756352
86.6204817113,-16.3623032256,822.960749109
86.6065929606,-16.303570771,822.947778383
86.5927099713,-16.2448374671,822.934844227
86.5788327182,-16.1861033169,822.921946691
86.5649611759,-16.1273683236,822.909085829
86.5510953195,-16.0686324904,822.89626169
86.5372351236,-16.0098958204,822.883474328
86.5233805633,-15.9511583168,822.870723793
86.5095316135,-15.8924199827,822.858010135
86.4956882493,-15.8336808212,822.845333407
86.4818504458,-15.7749408356,822.832693658
86.4680181781,-15.7162000288,822.82009094
86.4541914214,-15.6574584042,822.807525302
86.4403701509,-15.5987159647,822.794996796
86.4265543419,-15.5399727136,822.78250547
86.4127439698,-15.4812286539,822.770051375
86.39893901,-15.4224837889,822.757634561
86.3851394378,-15.3637381215,822.745255078
86.3713452289,-15.304991655,822.732912974
86.3575563586,-15.2462443924,822.7206083
86.3437728027,-15.1874963369,822.708341103
86.3299945367,-15.1287474917,822.696111434
86.3162215363,-15.0699978597,822.683919341
86.3024537772,-15.0112474441,822.671764872
86.2886912353,-14.9524962481,822.659648076
86.2749338863,-14.8937442748,822.647569001
86.2611817062,-14.8349915271,822.635527696
86.2474346708,-14.7762380084,822.623524209
86.2336927558,-14.7174837215,822.611558586
86.2199559379,-14.6587286698,822.599630876
86.2062241927,-14.5999728562,822.587741127
86.1924974965,-14.5412162839,822.575889385
86.1787758252,-14.4824589559,822.564075698
86.1650591552,-14.4237008753,822.552300112
86.1513474627,-14.3649420453,822.540562675
86.137640724,-14.3061824689,822.528863433
86.1239389153,-14.2474221492,822.517202433
86.1102420131,-14.1886610893,822.50557972
86.0965499938,-14.1298992923,822.493995341
86.0828628338,-14.0711367613,822.482449343
86.0691805097,-14.0123734993,822.47094177
86.055502998,-13.9536095094,822.459472668
86.0418302752,-13.8948447947,822.448042083
86.0281623182,-13.8360793583,822.436650061
86.0144991034,-13.7773132033,822.425296645
86.0008406076,-13.7185463326,822.413981882
85.9871868077,-13.6597787495,822.402705816
85.9735376803,-13.6010104568,822.391468491
85.9598932024,-13.5422414579,822.380269952
85.9462533508,-13.4834717556,822.369110244
85.9326181025,-13.424701353,822.35798941
85.9189874344,-13.3659302533,822.346907494
85.9053613236,-13.3071584594,822.335864541
85.8917397471,-13.2483859745,822.324860593
85.8781226819,-13.1896128015,822.313895694
85.8645101053,-13.1308389436,822.302969888
85.8509019943,-13.0720644038,822.292083217
85.8372983263,-13.0132891851,822.281235724
85.8236990785,-12.9545132906,822.270427452
85.810104228,-12.8957367233,822.259658444
85.7965137524,-12.8369594864,822.248928742
85.7829276289,-12.7781815827,822.238238389
85.769345835,-12.7194030155,822.227587425
85.755768348,-12.6606237876,822.216975894
85.7421951455,-12.6018439022,822.206403837
85.7286262051,-12.5430633624,822.195871295
85.7150615042,-12.484282171,822.18537831
85.7015010204,-12.4255003312,822.174924923
85.6879447312,-12.3667178461,822.164511175
85.6743926147,-12.3079347185,822.154137107
85.6608446483,-12.2491509517,822.143802759
85.6473008099,-12.1903665485,822.133508172
85.6337610772,-12.1315815121,822.123253387
85.620225428,-12.0727958454,822.113038443
85.6066938401,-12.0140095516,822.10286338
85.5931662915,-11.9552226335,822.092728239
85.5796427601,-11.8964350943,822.082633058
85.5661232237,-11.8376469369,822.072577878
85.5526076605,-11.7788581644,822.062562737
85.5390960485,-11.7200687797,822.052587675
85.5255883656,-11.661278786,822.042652731
85.5120845901,-11.6024881863,822.032757942
85.4985847,-11.5436969834,822.022903349
85.4850886734,-11.4849051805,822.013088989
85.4715964887,-11.4261127806,822.003314901
85.4581081241,-11.3673197867,821.993581122
85.4446235577,-11.3085262018,821.98388769
85.4311427679,-11.2497320289,821.974234643
85.417665733,-11.1909372709,821.96462202
85.4041924314,-11.132141931,821.955049856
85.3907228415,-11.0733460121,821.945518189
85.3772569418,-11.0145495173,821.936027056
85.3637947106,-10.9557524494,821.926576494
85.3503361264,-10.8969548116,821.91716654
85.3368811679,-10.8381566068,821.907797229
85.3234298135,-10.779357838,821.898468599
85.3099820419,-10.7205585083,821.889180685
85.2965378316,-10.6617586206,821.879933523
85.2830971613,-10.6029581779,821.87072715
85.2696600096,-10.5441571832,821.861561599
85.2562263554,-10.4853556395,821.852436908
85.2427961773,-10.4265535498,821.843353111
85.2293694541,-10.3677509171,821.834310243
85.2159461646,-10.3089477443,821.825308339
85.2025262877,-10.2501440346,821.816347433
85.1891098021,-10.1913397908,821.807427561
85.1756966868,-10.1325350159,821.798548756
85.1622869207,-10.0737297129,821.789711053
85.1488804825,-10.0149238849,821.780914485
85.1354773516,-9.95611753473,821.772159086
85.1220775069,-9.89731066545,821.76344489
85.1086809274,-9.83850328002,821.754771931
85.095287592,-9.77969538144,821.746140241
85.08189748,-9.72088697266,821.737549853
85.0685105703,-9.66207805668,821.729000801
85.0551268423,-9.60326863647,821.720493117
85.0417462749,-9.544458715,821.712026834
85.0283688475,-9.48564829526,821.703601983
85.0149945392,-9.42683738021,821.695218597
85.0016233294,-9.36802597283,821.686876709
84.9882551972,-9.30921407608,821.678576349
84.974890122,-9.25040169296,821.670317549
84.9615280831,-9.19158882641,821.662100342
84.9481690598,-9.13277547941,821.653924757
84.9348130317,-9.07396165494,821.645790826
84.9214599779,-9.01514735595,821.63769858
84.9081098781,-8.95633258542,821.62964805
84.8947627116,-8.8975173463,821.621639266
84.881418458,-8.83870164157,821.613672258
84.8680770966,-8.77988547419,821.605747057
84.8547386072,-8.72106884712,821.597863693
84.8414029691,-8.66225176332,821.590022194
84.8280701621,-8.60343422576,821.582222592
84.8147401657,-8.54461623739,821.574464915
84.8014129595,-8.48579780118,821.566749192
84.7880885233,-8.42697892008,821.559075453
84.7747668366,-8.36815959706,821.551443726
84.7614478791,-8.30933983506,821.543854041
84.7481316307,-8.25051963704,821.536306424
84.734818071,-8.19169900597,821.528800906
84.7215071798,-8.13287794479,821.521337514
84.7081989369,-8.07405645646,821.513916275
84.6948933221,-8.01523454393,821.506537219
84.6815903153,-7.95641221015,821.499200371
84.6682898962,-7.89758945808,821.49190576
84.6549920449,-7.83876629067,821.484653413
84.6416967411,-7.77994271086,821.477443357
84.6284039649,-7.7211187216,821.470275618
84.6151136957,-7.66229432585,821.463150224
84.6018259144,-7.60346952655,821.4560672
84.5885406004,-7.54464432665,821.449026573
84.5752577339,-7.48581872909,821.442028369
84.5619772948,-7.42699273683,821.435072615
84.5486992632,-7.36816635279,821.428159335
84.5354236191,-7.30933957994,821.421288555
84.5221503427,-7.25051242121,821.414460301
84.5088794141,-7.19168487954,821.407674598
84.4956108134,-7.13285695788,821.40093147
84.4823445207,-7.07402865917,821.394230943
84.4690805162,-7.01519998635,821.387573041
84.4558187801,-6.95637094236,821.380957788
84.4425592926,-6.89754153014,821.374385209
84.4293020339,-6.83871175262,821.367855328
84.4160469844,-6.77988161275,821.361368169
84.4027941241,-6.72105111347,821.354923754
84.3895434335,-6.6622202577,821.348522109
84.3762948927,-6.60338904839,821.342163256
84.3630484822,-6.54455748848,821.335847217
84.3498041823,-6.48572558088,821.329574017
84.3365619733,-6.42689332856,821.323343678
84.3233218356,-6.36806073442,821.317156222
84.3100837496,-6.30922780142,821.311011671
84.2968476956,-6.25039453247,821.304910049
84.2836136542,-6.19156093052,821.298851376
84.2703816057,-6.1327269985,821.292835675
84.2571515306,-6.07389273933,821.286862968
84.2439234093,-6.01505815595,821.280933275
84.2306972225,-5.95622325128,821.275046617
84.2174729505,-5.89738802826,821.269203017
84.2042505739,-5.83855248981,821.263402495
84.1910300732,-5.77971663887,821.257645071
84.177811429,-5.72088047836,821.251930766
84.1645946218,-5.66204401121,821.2462596
84.1513796323,-5.60320724034,821.240631593
84.138166441,-5.54437016868,821.235046766
84.1249550285,-5.48553279916,821.229505137
84.1117453755,-5.4266951347,821.224006728
84.0985374623,-5.36785717823,821.218551555
84.0853312702,-5.30901893267,821.21313964
84.0721267795,-5.25018040094,821.207771001
84.058923971,-5.19134158598,821.202445656
84.0457228253,-5.13250249069,821.197163625
84.0325233231,-5.07366311801,821.191924926
84.0193254452,-5.01482347086,821.186729576
84.0061291723,-4.95598355215,821.181577594
83.9929344851,-4.89714336481,821.176468998
83.9797413645,-4.83830291176,821.171403806
83.9665497912,-4.77946219593,821.166382034
83.953359746,-4.72062122022,821.1614037
83.9401712097,-4.66177998756,821.156468822
83.9269841632,-4.60293850087,821.151577415
83.9137985872,-4.54409676307,821.146729498
83.9006144626,-4.48525477707,821.141925085
83.8874317702,-4.4264125458,821.137164194
83.874250491,-4.36757007217,821.132446841
83.8610706059,-4.3087273591,821.127773041
83.8478920956,-4.2498844095,821.123142811
83.8347149411,-4.19104122629,821.118556166
83.8215391233,-4.1321978124,821.11401312
83.8083646231,-4.07335417072,821.109513691
83.7951914216,-4.01451030419,821.105057891
83.7820194995,-3.95566621571,821.100645737
83.7688488379,-3.8968219082,821.096277242
83.7556794178,-3.83797738457,821.091952422
83.7425112201,-3.77913264774,821.08767129
83.7293442258,-3.72028770062,821.083433861
83.7161784159,-3.66144254612,821.079240147
83.7030137714,-3.60259718717,821.075090164
83.6898502734,-3.54375162666,821.070983924
83.6766879028,-3.48490586752,821.066921441
83.6635266407,-3.42605991265,821.062902727
83.6503664681,-3.36721376497,821.058927795
83.6372073661,-3.30836742739,821.054996659
83.6240493158,-3.24952090283,821.051109331
83.6108922982,-3.19067419418,821.047265823
83.5977362944,-3.13182730437,821.043466147
83.5845812855,-3.0729802363,821.039710314
83.5714272523,-3.01413299289,821.035998338
83.5582741765,-2.95528557704,821.032330229
83.5451220389,-2.89643799166,821.028705999
83.5319708207,-2.83759023967,821.025125658
83.5188205029,-2.77874232397,821.021589218
83.5056710667,-2.71989424748,821.01809669
83.4925224932,-2.6610460131,821.014648084
83.4793747636,-2.60219762374,821.01124341
83.4662278591,-2.54334908231,821.007882679
83.4530817608,-2.48450039172,821.004565901
83.4399364498,-2.42565155487,821.001293086
83.4267919074,-2.36680257468,820.998064242
83.4136481148,-2.30795345405,820.99487938
83.400505053,-2.2491041959,820.991738509
83.3873627034,-2.19025480312,820.988641637
83.3742210471,-2.13140527862,820.985588775
83.3610800654,-2.07255562532,820.982579929
83.3479397394,-2.01370584612,820.97961511
83.3348000503,-1.95485594392,820.976694324
83.3216609795,-1.89600592164,820.973817581
83.308522508,-1.83715578218,820.970984888
83.2953846172,-1.77830552844,820.968196252
83.2822472883,-1.71945516334,820.965451682
83.2691105025,-1.66060468978,820.962751184
83.2559742411,-1.60175411066,820.960094766
83.2428384853,-1.54290342889,820.957482435
83.2297032164,-1.48405264738,820.954914197
83.2165684157,-1.42520176904,820.952390059
83.2034340643,-1.36635079676,820.949910027
83.1903001436,-1.30749973346,820.947474107
83.1771666349,-1.24864858203,820.945082306
83.1640335194,-1.18979734539,820.942734629
83.1509007783,-1.13094602645,820.940431081
83.1377683931,-1.0720946281,820.938171669
83.1246363449,-1.01324315325,820.935956397
83.111504615,-0.954391604807,820.93378527
83.0983731848,-0.895539985677,820.931658294
83.0852420355,-0.836688298762,820.929575472
83.0721111484,-0.777836546971,820.927536809
83.0589805049,-0.718984733206,820.925542309
83.0458500858,-0.660132860373,820.923591977
83.0327198732,-0.601280931377,820.921685816
83.0195898479,-0.542428949122,820.91982383
83.0064599914,-0.483576916514,820.918006022
82.9933302849,-0.424724836457,820.916232396
82.9802007097,-0.365872711857,820.914502955
82.9670712472,-0.307020545619,820.912817701
82.9539418786,-0.248168340645,820.911176638
82.9408125852,-0.189316099843,820.909579767
82.9276833484,-0.130463826117,820.908027091
82.9145541495,-0.0716115223717,820.906518612
82.9014249697,-0.0127591915113,820.905054333
82.8882957904,0.0460931635583,820.903634254
82.8751665929,0.104945539932,820.902258377
82.8620373585,0.163797934705,820.900926704
82.8489080686,0.222650344973,820.899639236
82.8357787043,0.281502767829,820.898395974
82.8226492471,0.340355200371,820.897196918
82.8095196782,0.39920763969,820.896042069
82.7963899789,0.458060082884,820.894931428
82.7832601306,0.516912527046,820.893864994
82.7701301145,0.575764969271,820.892842768
82.756999912,0.634617406652,820.891864749
82.7438695043,0.693469836286,820.890930937
82.7307388728,0.752322255265,820.890041332
82.7176079988,0.811174660685,820.889195932
82.7044768634,0.870027049639,820.888394737
82.6913454482,0.928879419222,820.887637746
82.6782137342,0.987731766528,820.886924956
82.6650817029,1.04658408865,820.886256367
82.6519493355,1.10543638268,820.885631977
82.6388166132,1.16428864571,820.885051783
82.6256835175,1.22314087485,820.884515785
82.6125500295,1.28199306717,820.884023979
82.5994161305,1.34084521977,820.883576362
82.5862818017,1.39969732975,820.883172933
82.5731470246,1.4585493942,820.882813688
82.5600117802,1.51740141021,820.882498624
82.54687605,1.57625337488,820.882227738
82.5337398147,1.63510528529,820.882001027
82.5206030564,1.69395713854,820.881818486
82.5074657558,1.75280893173,820.881680112
82.4943278944,1.81166066193,820.8815859
82.4811894533,1.87051232625,820.881535848
82.4680504137,1.92936392177,820.881529949
82.4549107569,1.9882154456,820.8815682
82.441770464,2.04706689481,820.881650595
82.4286295164,2.10591826649,820.88177713
82.4154878952,2.16476955775,820.881947799
82.4023455817,2.22362076567,820.882162597
82.3892025569,2.28247188734,820.882421518
82.3760588022,2.34132291985,820.882724557
82.3629142988,2.40017386028,820.883071708
82.3497690277,2.45902470574,820.883462964
82.3366229701,2.51787545331,820.883898319
82.3234761074,2.57672610007,820.884377766
82.3103284205,2.63557664312,820.884901299
82.2971798907,2.69442707954,820.885468911
82.2840304991,2.75327740643,820.886080594
82.2708802269,2.81212762086,820.886736342
82.2577290551,2.87097771994,820.887436146
82.244576965,2.92982770074,820.88818
82.2314239376,2.98867756035,820.888967894
82.218269954,3.04752729586,820.889799822
82.2051149954,3.10637690436,820.890675774
82.1919590429,3.16522638293,820.891595743
82.1788020775,3.22407572866,820.892559719
82.1656440803,3.28292493863,820.893567693
82.1524850324,3.34177400992,820.894619658
82.1393249148,3.40062293964,820.895715602
82.1261637086,3.45947172485,820.896855518
82.1130013949,3.51832036264,820.898039395
82.0998379547,3.5771688501,820.899267223
82.0866733689,3.6360171843,820.900538993
82.0735076187,3.69486536234,820.901854694
82.0603406851,3.7537133813,820.903214316
82.0471725489,3.81256123825,820.904617849
82.0340031913,3.87140893028,820.90606528
82.0208325931,3.93025645448,820.907556601
82.0076607351,3.98910380791,820.909091798
81.9944875988,4.04795098767,820.910670862
81.9813131649,4.10679799084,820.91229378
81.9681374142,4.16564481449,820.91396054
81.9549603278,4.2244914557,820.915671132
81.9417818865,4.28333791155,820.917425542
81.9286020712,4.34218417913,820.919223758
81.9154208628,4.4010302555,820.921065769
81.9022382423,4.45987613776,820.92295156
81.8890541904,4.51872182297,820.924881119
81.875868688,4.57756730821,820.926854434
81.862681716,4.63641259057,820.928871491
81.8494932551,4.6952576671,820.930932276
81.8363032863,4.7541025349,820.933036776
81.8231117902,4.81294719104,820.935184977
81.8099187478,4.87179163259,820.937376865
81.7967241398,4.93063585662,820.939612425
81.7835279469,4.98947986022,820.941891644
81.7703301499,5.04832364045,820.944214507
81.7571307295,5.10716719438,820.946580999
81.7439296665,5.16601051909,820.948991104
81.7307269416,5.22485361165,820.951444809
81.7175225355,5.28369646913,820.953942096
81.7043164288,5.34253908861,820.956482952
81.6911086023,5.40138146715,820.95906736
81.6778990365,5.46022360182,820.961695304
81.6646877122,5.51906548969,820.964366768
81.65147461,5.57790712783,820.967081736
81.6382597104,5.63674851331,820.969840192
81.625042994,5.6955896432,820.972642118
81.6118244416,5.75443051455,820.975487497
81.5986040335,5.81327112445,820.978376314
81.5853817504,5.87211146996,820.98130855
81.5721575728,5.93095154813,820.984284188
81.5589314813,5.98979135604,820.98730321
81.5457034562,6.04863089075,820.990365599
81.5324734782,6.10747014932,820.993471336
81.5192415276,6.16630912881,820.996620404
81.506007585,6.2251478263,820.999812784
81.4927716307,6.28398623883,821.003048457
81.4795336449,6.34282436347,821.006327405
81.4662936087,6.40166219729,821.009649609
81.453051502,6.46049973733,821.013015049
81.4398073053,6.51933698066,821.016423706
81.4265609988,6.57817392435,821.019875562
81.413312563,6.63701056543,821.023370595
81.4000619782,6.69584690099,821.026908786
81.3868092246,6.75468292806,821.030490116
81.3735542825,6.8135186437,821.034114563
81.3602971323,6.87235404498,821.037782108
81.347037754,6.93118912894,821.041492729
81.333776128,6.99002389263,821.045246407
81.3205122345,7.04885833312,821.049043119
81.3072460536,7.10769244745,821.052882845
81.2939775656,7.16652623268,821.056765563
81.2807067505,7.22535968585,821.060691252
81.2674335884,7.28419280402,821.06465989
81.2541580596,7.34302558423,821.068671455
81.240880144,7.40185802354,821.072725925
81.2275998218,7.46069011899,821.076823277
81.214317073,7.51952186762,821.080963489
81.2010318776,7.57835326649,821.085146539
81.1877442157,7.63718431264,821.089372404
81.1744540671,7.69601500312,821.09364106
81.161161412,7.75484533496,821.097952484
81.1478662301,7.81367530522,821.102306652
81.1345685015,7.87250491093,821.106703542
81.121268206,7.93133414913,821.111143129
81.1079653235,7.99016301687,821.11562539
81.0946598339,8.04899151119,821.1201503
81.0813517171,8.10781962912,821.124717834
81.0680409527,8.16664736771,821.129327969
81.0547275206,8.22547472398,821.133980679
81.0414114006,8.28430169499,821.13867594
81.0280925725,8.34312827775,821.143413726
81.0147710158,8.40195446931,821.148194012
81.0014467104,8.4607802667,821.153016774
80.9881196359,8.51960566696,821.157881984
80.974789772,8.57843066711,821.162789617
80.9614570979,8.63725526419,821.167739648
80.948121594,8.69607945523,821.172732049
80.9347832394,8.75490323725,821.177766796
80.9214420137,8.81372660729,821.18284386
80.9080978965,8.87254956236,821.187963215
80.8947508672,8.93137209951,821.193124835
80.8814009054,8.99019421575,821.198328692
80.8680479905,9.04901590811,821.203574758
80.8546921018,9.10783717362,821.208863008
80.8413332189,9.16665800928,821.214193411
80.8279713212,9.22547841214,821.219565942
80.8146063878,9.2842983792,821.224980571
80.8012383983,9.34311790748,821.230437271
80.7878673318,9.40193699401,821.235936013
80.7744931677,9.46075563581,821.241476769
80.7611158852,9.51957382988,821.247059509
80.7477354636,9.57839157325,821.252684205
80.734351882,9.63720886293,821.258350828
80.7209651195,9.69602569593,821.264059348
80.7075751554,9.75484206926,821.269809736
80.6941819687,9.81365797994,821.275601962
80.6807855386,9.87247342498,821.281435996
80.6673858441,9.93128840138,821.287311809
80.6539828641,9.99010290616,821.29322937
80.6405765778,10.0489169363,821.299188648
80.6271669641,10.1077304889,821.305189613
80.6137540019,10.1665435608,821.311232235
80.6003376701,10.2253561491,821.317316481
80.5869179477,10.2841682509,821.323442322
80.5734948135,10.342979863,821.329609726
80.5600682462,10.4017909825,821.335818661
80.5466382248,10.4606016064,821.342069096
80.533204728,10.5194117317,821.348360999
80.5197677345,10.5782213554,821.354694337
80.506327223,10.6370304745,821.361069079
80.4928831722,10.695839086,821.367485192
80.4794355607,10.7546471869,821.373942644
80.4659843672,10.8134547741,821.380441401
80.4525295702,10.8722618446,821.386981432
80.4390711484,10.9310683955,821.393562702
80.4256090798,10.9898744238,821.400185179
80.4121433437,11.0486799264,821.406848829
80.3986739181,11.1074849002,821.413553618
80.3852007815,11.1662893424,821.420299513
80.3717239123,11.2250932498,821.427086479
80.3582432888,11.2838966195,821.433914483
80.3447588894,11.3426994485,821.44078349
80.3312706923,11.4015017336,821.447693466
80.3177786759,11.4603034719,821.454644375
80.3042828184,11.5191046604,821.461636183
